1700550944.868322,10.0.0.6:54860,6,7311,6,2
1700550944.903668,10.0.0.6:54864,0,6823,432,17
1700550944.906306,10.0.0.6:54862,0,5416,2477,2051
1700550944.906812,10.0.0.6:54860,6,7311,6,2
1700550944.935130,10.0.0.6:54864,0,6823,433,17
1700550944.936529,10.0.0.6:54862,0,5416,2477,2051
1700550944.936850,10.0.0.6:54860,6,7317,6,2
1700550944.966719,10.0.0.6:54864,0,6823,433,17
1700550944.968056,10.0.0.6:54862,0,5416,2477,2051
1700550944.968425,10.0.0.6:54860,6,7317,6,2
1700550945.002857,10.0.0.6:54864,0,6823,433,17
1700550945.008177,10.0.0.6:54862,0,5416,2478,2051
1700550945.008888,10.0.0.6:54860,6,7317,6,2
1700550945.042784,10.0.0.6:54864,0,6823,454,17
1700550945.043937,10.0.0.6:54862,0,5416,2478,2051
1700550945.044423,10.0.0.6:54860,6,7317,6,2
1700550945.081689,10.0.0.6:54864,0,6823,454,17
1700550945.083575,10.0.0.6:54862,0,5416,2479,2051
1700550945.083944,10.0.0.6:54860,6,7317,6,2
1700550945.120215,10.0.0.6:54864,0,6823,454,17
1700550945.122748,10.0.0.6:54862,0,5416,2479,2051
1700550945.123333,10.0.0.6:54860,6,7317,6,2
1700550945.157432,10.0.0.6:54864,0,6823,477,17
1700550945.159126,10.0.0.6:54862,0,5416,2479,2051
1700550945.159554,10.0.0.6:54860,6,7317,6,2
1700550945.190764,10.0.0.6:54864,0,6823,477,17
1700550945.192066,10.0.0.6:54862,0,5416,2479,2051
1700550945.192389,10.0.0.6:54860,6,7317,6,2
1700550945.225258,10.0.0.6:54864,0,6823,477,17
1700550945.226038,10.0.0.6:54862,0,5416,2479,2051
1700550945.226384,10.0.0.6:54860,6,7317,6,2
1700550945.251849,10.0.0.6:54864,0,6823,501,17
1700550945.253713,10.0.0.6:54862,0,5416,2479,2051
1700550945.255167,10.0.0.6:54860,6,7317,6,2
1700550945.284586,10.0.0.6:54864,0,6823,501,17
1700550945.288534,10.0.0.6:54862,0,5416,2481,2051
1700550945.289256,10.0.0.6:54860,6,7317,6,2
1700550945.321419,10.0.0.6:54864,0,6823,501,17
1700550945.322782,10.0.0.6:54862,0,5416,2481,2051
1700550945.323495,10.0.0.6:54860,6,7317,6,2
1700550945.361919,10.0.0.6:54864,0,6823,526,17
1700550945.364522,10.0.0.6:54862,0,5416,2481,2051
1700550945.365007,10.0.0.6:54860,6,7317,6,2
1700550945.402243,10.0.0.6:54864,0,6823,526,17
1700550945.405192,10.0.0.6:54862,0,5416,2481,2051
1700550945.406210,10.0.0.6:54860,6,7317,6,2
1700550945.440899,10.0.0.6:54864,0,6823,526,17
1700550945.445891,10.0.0.6:54862,0,5416,2481,2051
1700550945.446439,10.0.0.6:54860,6,7317,6,2
1700550945.494599,10.0.0.6:54864,0,6823,552,17
1700550945.496549,10.0.0.6:54862,0,5416,2483,2051
1700550945.496978,10.0.0.6:54860,6,7317,6,2
1700550945.536905,10.0.0.6:54864,0,6823,552,17
1700550945.540073,10.0.0.6:54862,0,5416,2483,2051
1700550945.540587,10.0.0.6:54860,6,7317,6,2
1700550945.584066,10.0.0.6:54864,0,6823,580,17
1700550945.585706,10.0.0.6:54862,0,5416,2483,2051
1700550945.586025,10.0.0.6:54860,6,7317,6,2
1700550945.622997,10.0.0.6:54864,0,6823,580,17
1700550945.623801,10.0.0.6:54862,0,5416,2483,2051
1700550945.624279,10.0.0.6:54860,6,7317,6,2
1700550945.652473,10.0.0.6:54864,0,6823,609,17
1700550945.654888,10.0.0.6:54862,0,5416,2483,2051
1700550945.655653,10.0.0.6:54860,6,7317,6,2
1700550945.685068,10.0.0.6:54864,0,6823,609,17
1700550945.686372,10.0.0.6:54862,0,5416,2485,2051
1700550945.686702,10.0.0.6:54860,6,7317,6,2
1700550945.715188,10.0.0.6:54864,0,6823,609,17
1700550945.716847,10.0.0.6:54862,0,5416,2485,2051
1700550945.717201,10.0.0.6:54860,6,7317,6,2
1700550945.740514,10.0.0.6:54864,0,6823,609,17
1700550945.741179,10.0.0.6:54862,0,5416,2485,2051
1700550945.746722,10.0.0.6:54860,6,7317,6,2
1700550945.775634,10.0.0.6:54864,0,6823,639,17
1700550945.776491,10.0.0.6:54862,0,5416,2485,2051
1700550945.776813,10.0.0.6:54860,6,7317,6,2
1700550945.802264,10.0.0.6:54864,0,6823,639,17
1700550945.806558,10.0.0.6:54862,0,5416,2485,2051
1700550945.807019,10.0.0.6:54860,6,7317,6,2
1700550945.836168,10.0.0.6:54864,0,6823,639,17
1700550945.839300,10.0.0.6:54862,0,5416,2485,2051
1700550945.840911,10.0.0.6:54860,6,7317,6,2
1700550945.880700,10.0.0.6:54864,0,6823,671,17
1700550945.881621,10.0.0.6:54862,0,5416,2485,2051
1700550945.882046,10.0.0.6:54860,6,7317,6,2
1700550945.912776,10.0.0.6:54864,0,6823,671,17
1700550945.913637,10.0.0.6:54862,0,5416,2485,2051
1700550945.913941,10.0.0.6:54860,6,7317,6,2
1700550945.952961,10.0.0.6:54864,0,6823,671,17
1700550945.956385,10.0.0.6:54862,0,5416,2485,2051
1700550945.957823,10.0.0.6:54860,6,7317,6,2
1700550945.997111,10.0.0.6:54864,0,6823,705,17
1700550945.997920,10.0.0.6:54862,0,5416,2485,2051
1700550945.998251,10.0.0.6:54860,6,7317,6,2
1700550946.034606,10.0.0.6:54864,0,6823,705,17
1700550946.036816,10.0.0.6:54862,0,5416,2486,2051
1700550946.038234,10.0.0.6:54860,6,7317,6,2
1700550946.081570,10.0.0.6:54864,0,6823,705,17
1700550946.082522,10.0.0.6:54862,0,5416,2486,2051
1700550946.083116,10.0.0.6:54860,6,7317,6,2
1700550946.119670,10.0.0.6:54864,0,6823,740,17
1700550946.122874,10.0.0.6:54862,0,5416,2487,2051
1700550946.123594,10.0.0.6:54860,1,7318,1,4
1700550946.151916,10.0.0.6:54864,0,6823,740,17
1700550946.154703,10.0.0.6:54862,0,5416,2487,2051
1700550946.155170,10.0.0.6:54860,1,7318,1,4
1700550946.181486,10.0.0.6:54864,0,6823,777,17
1700550946.182185,10.0.0.6:54862,0,5416,2487,2051
1700550946.182477,10.0.0.6:54860,1,7318,1,4
1700550946.208541,10.0.0.6:54864,0,6823,777,17
1700550946.210187,10.0.0.6:54862,0,5416,2487,2051
1700550946.210533,10.0.0.6:54860,1,7318,1,4
1700550946.235773,10.0.0.6:54864,0,6823,777,17
1700550946.238605,10.0.0.6:54862,0,5416,2487,2051
1700550946.239649,10.0.0.6:54860,0,7318,6,4
1700550946.275914,10.0.0.6:54864,0,6823,777,17
1700550946.276875,10.0.0.6:54862,0,5416,2487,2051
1700550946.277273,10.0.0.6:54860,0,7318,6,4
1700550946.310996,10.0.0.6:54864,0,6823,816,17
1700550946.313584,10.0.0.6:54862,0,5416,2487,2051
1700550946.314038,10.0.0.6:54860,0,7318,6,4
1700550946.349304,10.0.0.6:54864,0,6823,816,17
1700550946.355287,10.0.0.6:54862,0,5416,2487,2051
1700550946.357662,10.0.0.6:54860,0,7318,6,4
1700550946.392828,10.0.0.6:54864,0,6823,816,17
1700550946.393695,10.0.0.6:54862,0,5416,2487,2051
1700550946.394211,10.0.0.6:54860,0,7318,6,4
1700550946.430219,10.0.0.6:54864,0,6823,856,17
1700550946.431345,10.0.0.6:54862,0,5416,2487,2051
1700550946.431693,10.0.0.6:54860,0,7318,6,4
1700550946.466063,10.0.0.6:54864,0,6823,856,17
1700550946.469354,10.0.0.6:54862,0,5416,2487,2051
1700550946.472097,10.0.0.6:54860,0,7318,6,4
1700550946.516068,10.0.0.6:54864,0,6823,899,17
1700550946.517657,10.0.0.6:54862,0,5416,2487,2051
1700550946.518058,10.0.0.6:54860,0,7318,6,4
1700550946.546250,10.0.0.6:54864,0,6823,899,17
1700550946.548044,10.0.0.6:54862,0,5416,2489,2051
1700550946.548427,10.0.0.6:54860,0,7318,6,4
1700550946.577097,10.0.0.6:54864,0,6823,899,17
1700550946.577944,10.0.0.6:54862,0,5416,2489,2051
1700550946.578283,10.0.0.6:54860,0,7318,6,4
1700550946.609043,10.0.0.6:54864,0,6823,944,17
1700550946.609941,10.0.0.6:54862,0,5416,2489,2051
1700550946.610265,10.0.0.6:54860,0,7318,6,4
1700550946.643081,10.0.0.6:54864,0,6823,944,17
1700550946.645357,10.0.0.6:54862,0,5416,2489,2051
1700550946.645884,10.0.0.6:54860,0,7318,6,4
1700550946.680221,10.0.0.6:54864,0,6823,944,17
1700550946.681503,10.0.0.6:54862,0,5416,2489,2051
1700550946.681978,10.0.0.6:54860,0,7318,6,4
1700550946.728020,10.0.0.6:54864,0,6823,991,17
1700550946.729571,10.0.0.6:54862,0,5416,2489,2051
1700550946.732469,10.0.0.6:54860,0,7318,6,4
1700550946.776792,10.0.0.6:54864,0,6823,991,17
1700550946.778586,10.0.0.6:54862,0,5416,2489,2051
1700550946.779685,10.0.0.6:54860,0,7318,6,4
1700550946.808899,10.0.0.6:54864,0,6823,1041,17
1700550946.809872,10.0.0.6:54862,0,5416,2489,2051
1700550946.810189,10.0.0.6:54860,0,7318,6,4
1700550946.844657,10.0.0.6:54864,0,6823,1041,17
1700550946.845396,10.0.0.6:54862,0,5416,2489,2051
1700550946.845727,10.0.0.6:54860,0,7318,6,4
1700550946.875595,10.0.0.6:54864,0,6823,1041,17
1700550946.876406,10.0.0.6:54862,0,5416,2489,2051
1700550946.876720,10.0.0.6:54860,0,7318,6,4
1700550946.902335,10.0.0.6:54864,0,6823,1093,17
1700550946.905362,10.0.0.6:54862,0,5416,2489,2051
1700550946.905796,10.0.0.6:54860,0,7318,6,4
1700550946.935095,10.0.0.6:54864,0,6823,1093,17
1700550946.937803,10.0.0.6:54862,0,5416,2489,2051
1700550946.938539,10.0.0.6:54860,0,7318,6,4
1700550946.966925,10.0.0.6:54864,0,6823,1093,17
1700550946.968426,10.0.0.6:54862,0,5416,2489,2051
1700550946.968906,10.0.0.6:54860,0,7318,6,4
1700550946.995006,10.0.0.6:54864,0,6823,1093,17
1700550946.996013,10.0.0.6:54862,0,5416,2489,2051
1700550946.996301,10.0.0.6:54860,0,7318,6,4
1700550947.025051,10.0.0.6:54864,0,6823,1148,17
1700550947.026057,10.0.0.6:54862,0,5416,2489,2051
1700550947.026397,10.0.0.6:54860,0,7318,6,4
1700550947.055624,10.0.0.6:54864,0,6823,1148,17
1700550947.057019,10.0.0.6:54862,0,5416,2489,2051
1700550947.057340,10.0.0.6:54860,0,7318,6,4
1700550947.085185,10.0.0.6:54864,0,6823,1148,17
1700550947.087483,10.0.0.6:54862,0,5416,2489,2051
1700550947.088093,10.0.0.6:54860,0,7318,6,4
1700550947.121136,10.0.0.6:54864,0,6823,1148,17
1700550947.125252,10.0.0.6:54862,0,5416,2489,2051
1700550947.125605,10.0.0.6:54860,0,7318,6,4
1700550947.161618,10.0.0.6:54864,0,6823,1205,17
1700550947.162445,10.0.0.6:54862,0,5416,2489,2051
1700550947.162745,10.0.0.6:54860,0,7318,6,4
1700550947.196294,10.0.0.6:54864,0,6823,1205,17
1700550947.197082,10.0.0.6:54862,0,5416,2489,2051
1700550947.197385,10.0.0.6:54860,0,7318,6,4
1700550947.233333,10.0.0.6:54864,0,6823,1265,17
1700550947.235141,10.0.0.6:54862,0,5416,2489,2051
1700550947.235589,10.0.0.6:54860,0,7318,6,4
1700550947.264674,10.0.0.6:54864,0,6823,1265,17
1700550947.267031,10.0.0.6:54862,0,5416,2491,2051
1700550947.267377,10.0.0.6:54860,0,7318,6,4
1700550947.294000,10.0.0.6:54864,0,6823,1265,17
1700550947.294747,10.0.0.6:54862,0,5416,2491,2051
1700550947.295070,10.0.0.6:54860,0,7318,6,4
1700550947.318476,10.0.0.6:54864,0,6823,1265,17
1700550947.320466,10.0.0.6:54862,0,5416,2491,2051
1700550947.320811,10.0.0.6:54860,0,7318,6,4
1700550947.353873,10.0.0.6:54864,0,6823,1329,17
1700550947.355749,10.0.0.6:54862,0,5416,2491,2051
1700550947.356470,10.0.0.6:54860,0,7318,6,4
1700550947.385860,10.0.0.6:54864,0,6823,1329,17
1700550947.388659,10.0.0.6:54862,0,5416,2491,2051
1700550947.389052,10.0.0.6:54860,0,7318,6,4
1700550947.417180,10.0.0.6:54864,0,6823,1395,17
1700550947.418568,10.0.0.6:54862,0,5416,2491,2051
1700550947.418903,10.0.0.6:54860,0,7318,6,4
1700550947.457643,10.0.0.6:54864,0,6823,1395,17
1700550947.458423,10.0.0.6:54862,0,5416,2491,2051
1700550947.458767,10.0.0.6:54860,0,7318,6,4
1700550947.508615,10.0.0.6:54864,0,6823,1395,17
1700550947.509604,10.0.0.6:54862,0,5416,2491,2051
1700550947.511923,10.0.0.6:54860,0,7318,6,4
1700550947.554086,10.0.0.6:54864,0,6823,1465,17
1700550947.555484,10.0.0.6:54862,0,5416,2491,2051
1700550947.555824,10.0.0.6:54860,0,7318,6,4
1700550947.585041,10.0.0.6:54864,0,6823,1465,17
1700550947.587932,10.0.0.6:54862,0,5416,2491,2051
1700550947.589402,10.0.0.6:54860,0,7318,6,4
1700550947.623770,10.0.0.6:54864,0,6823,1465,17
1700550947.625009,10.0.0.6:54862,0,5416,2491,2051
1700550947.625631,10.0.0.6:54860,0,7318,6,4
1700550947.651797,10.0.0.6:54864,0,6823,1538,17
1700550947.653713,10.0.0.6:54862,0,5416,2491,2051
1700550947.654252,10.0.0.6:54860,0,7318,6,4
1700550947.683792,10.0.0.6:54864,0,6823,1538,17
1700550947.685366,10.0.0.6:54862,0,5416,2491,2051
1700550947.685716,10.0.0.6:54860,0,7318,6,4
1700550947.710602,10.0.0.6:54864,0,6823,1538,17
1700550947.711298,10.0.0.6:54862,0,5416,2491,2051
1700550947.711594,10.0.0.6:54860,0,7318,6,4
1700550947.740229,10.0.0.6:54864,0,6823,1615,17
1700550947.741049,10.0.0.6:54862,0,5416,2491,2051
1700550947.741357,10.0.0.6:54860,0,7318,6,4
1700550947.772651,10.0.0.6:54864,0,6823,1615,17
1700550947.774320,10.0.0.6:54862,0,5416,2491,2051
1700550947.774733,10.0.0.6:54860,0,7318,6,4
1700550947.818475,10.0.0.6:54864,0,6823,1615,17
1700550947.823617,10.0.0.6:54862,0,5416,2491,2051
1700550947.824266,10.0.0.6:54860,0,7318,6,4
1700550947.853051,10.0.0.6:54864,0,6823,1696,17
1700550947.857938,10.0.0.6:54862,0,5416,2491,2051
1700550947.858281,10.0.0.6:54860,0,7318,6,4
1700550947.898212,10.0.0.6:54864,0,6823,1696,17
1700550947.898979,10.0.0.6:54862,0,5416,2491,2051
1700550947.899282,10.0.0.6:54860,1,7319,1,4
1700550947.939105,10.0.0.6:54864,0,6823,1780,17
1700550947.940817,10.0.0.6:54862,0,5416,2491,2051
1700550947.941162,10.0.0.6:54860,1,7319,1,4
1700550947.966590,10.0.0.6:54864,0,6823,1780,17
1700550947.967396,10.0.0.6:54862,0,5416,2491,2051
1700550947.967707,10.0.0.6:54860,1,7319,1,4
1700550947.998943,10.0.0.6:54864,0,6823,1780,17
1700550948.000825,10.0.0.6:54862,0,5416,2491,2051
1700550948.001164,10.0.0.6:54860,0,7319,2,4
1700550948.034149,10.0.0.6:54864,0,6823,1780,17
1700550948.038642,10.0.0.6:54862,0,5416,2491,2051
1700550948.038709,10.0.0.6:54860,0,7319,2,4
1700550948.067497,10.0.0.6:54864,0,6823,1869,17
1700550948.068776,10.0.0.6:54862,0,5416,2491,2051
1700550948.069443,10.0.0.6:54860,0,7319,2,4
1700550948.108970,10.0.0.6:54864,0,6823,1869,17
1700550948.109755,10.0.0.6:54862,0,5416,2491,2051
1700550948.110176,10.0.0.6:54860,2,7321,2,4
1700550948.154406,10.0.0.6:54864,0,6823,1869,17
1700550948.156594,10.0.0.6:54862,0,5416,2491,2051
1700550948.156922,10.0.0.6:54860,2,7321,2,4
1700550948.191490,10.0.0.6:54864,0,6823,1963,17
1700550948.196164,10.0.0.6:54862,0,5416,2491,2051
1700550948.196586,10.0.0.6:54860,2,7321,2,4
1700550948.227310,10.0.0.6:54864,0,6823,1963,17
1700550948.228143,10.0.0.6:54862,0,5416,2491,2051
1700550948.228453,10.0.0.6:54860,4,7325,4,4
1700550948.263308,10.0.0.6:54864,0,6823,2061,17
1700550948.264116,10.0.0.6:54862,0,5416,2491,2051
1700550948.266832,10.0.0.6:54860,4,7325,4,4
1700550948.299381,10.0.0.6:54864,0,6823,2061,17
1700550948.300100,10.0.0.6:54862,0,5416,2491,2051
1700550948.300452,10.0.0.6:54860,4,7329,4,4
1700550948.334450,10.0.0.6:54864,0,6823,2061,17
1700550948.339381,10.0.0.6:54862,0,5416,2491,2051
1700550948.339898,10.0.0.6:54860,4,7329,4,4
1700550948.372643,10.0.0.6:54864,0,6823,2164,17
1700550948.374443,10.0.0.6:54862,0,5416,2491,2051
1700550948.374828,10.0.0.6:54860,4,7329,4,4
1700550948.402990,10.0.0.6:54864,0,6823,2164,17
1700550948.406037,10.0.0.6:54862,0,5416,2491,2051
1700550948.406861,10.0.0.6:54860,4,7333,4,4
1700550948.450389,10.0.0.6:54864,0,6823,2164,17
1700550948.456067,10.0.0.6:54862,0,5416,2491,2051
1700550948.456536,10.0.0.6:54860,4,7333,4,4
1700550948.485121,10.0.0.6:54864,0,6823,2255,17
1700550948.487437,10.0.0.6:54862,746,6162,1744,1744
1700550948.487843,10.0.0.6:54860,6,7339,6,4
1700550948.516458,10.0.0.6:54864,0,6823,2255,17
1700550948.517444,10.0.0.6:54862,746,6162,1744,1744
1700550948.517775,10.0.0.6:54860,6,7339,6,4
1700550948.558204,10.0.0.6:54864,14,6837,1907,1578
1700550948.559414,10.0.0.6:54862,746,6162,1744,1744
1700550948.559761,10.0.0.6:54860,6,7339,6,4
1700550948.600690,10.0.0.6:54864,175,6998,175,1578
1700550948.608689,10.0.0.6:54862,0,6162,1744,1744
1700550948.608768,10.0.0.6:54860,6,7345,6,4
1700550948.646603,10.0.0.6:54864,175,6998,175,1578
1700550948.647801,10.0.0.6:54862,0,6162,1744,1744
1700550948.651361,10.0.0.6:54860,6,7345,6,4
1700550948.689440,10.0.0.6:54864,162,7160,1578,1578
1700550948.692390,10.0.0.6:54862,0,6162,1779,1744
1700550948.692894,10.0.0.6:54860,6,7345,6,4
1700550948.723203,10.0.0.6:54864,162,7160,1578,1578
1700550948.724905,10.0.0.6:54862,0,6162,1779,1744
1700550948.725280,10.0.0.6:54860,6,7351,6,4
1700550948.751147,10.0.0.6:54864,162,7160,1578,1578
1700550948.760283,10.0.0.6:54862,0,6162,1779,1744
1700550948.760927,10.0.0.6:54860,6,7351,6,4
1700550948.792655,10.0.0.6:54864,0,7160,1592,1578
1700550948.799414,10.0.0.6:54862,0,6162,1781,1744
1700550948.799809,10.0.0.6:54860,6,7351,6,4
1700550948.833885,10.0.0.6:54864,0,7160,1592,1578
1700550948.834687,10.0.0.6:54862,0,6162,1781,1744
1700550948.834988,10.0.0.6:54860,6,7357,6,4
1700550948.881090,10.0.0.6:54864,0,7160,1611,1578
1700550948.882459,10.0.0.6:54862,0,6162,1808,1744
1700550948.882797,10.0.0.6:54860,6,7357,6,4
1700550948.910778,10.0.0.6:54864,0,7160,1611,1578
1700550948.911577,10.0.0.6:54862,0,6162,1808,1744
1700550948.911981,10.0.0.6:54860,8,7365,8,4
1700550948.939023,10.0.0.6:54864,0,7160,1611,1578
1700550948.941444,10.0.0.6:54862,0,6162,1808,1744
1700550948.941817,10.0.0.6:54860,8,7365,8,4
1700550948.971047,10.0.0.6:54864,0,7160,1614,1578
1700550948.974196,10.0.0.6:54862,0,6162,1829,1744
1700550948.974530,10.0.0.6:54860,8,7365,8,4
1700550948.999984,10.0.0.6:54864,0,7160,1628,1578
1700550949.000681,10.0.0.6:54862,0,6162,1829,1744
1700550949.000986,10.0.0.6:54860,8,7365,8,4
1700550949.033746,10.0.0.6:54864,0,7160,1628,1578
1700550949.035889,10.0.0.6:54862,0,6162,1829,1744
1700550949.036634,10.0.0.6:54860,8,7369,8,4
1700550949.072110,10.0.0.6:54864,0,7160,1631,1578
1700550949.074351,10.0.0.6:54862,0,6162,1845,1744
1700550949.074768,10.0.0.6:54860,8,7369,8,4
1700550949.111717,10.0.0.6:54864,0,7160,1645,1578
1700550949.112444,10.0.0.6:54862,0,6162,1845,1744
1700550949.112755,10.0.0.6:54860,8,7377,8,4
1700550949.139995,10.0.0.6:54864,0,7160,1645,1578
1700550949.141452,10.0.0.6:54862,0,6162,1845,1744
1700550949.142028,10.0.0.6:54860,8,7377,8,4
1700550949.175508,10.0.0.6:54864,0,7160,1647,1578
1700550949.176255,10.0.0.6:54862,0,6162,1862,1744
1700550949.176577,10.0.0.6:54860,8,7377,8,4
1700550949.207023,10.0.0.6:54864,0,7160,1662,1578
1700550949.208593,10.0.0.6:54862,0,6162,1862,1744
1700550949.208945,10.0.0.6:54860,9,7386,9,4
1700550949.241230,10.0.0.6:54864,0,7160,1662,1578
1700550949.243531,10.0.0.6:54862,0,6162,1862,1744
1700550949.243874,10.0.0.6:54860,9,7386,9,4
1700550949.279246,10.0.0.6:54864,0,7160,1664,1578
1700550949.280093,10.0.0.6:54862,0,6162,1878,1744
1700550949.280422,10.0.0.6:54860,9,7386,9,4
1700550949.307915,10.0.0.6:54864,0,7160,1678,1578
1700550949.309488,10.0.0.6:54862,0,6162,1878,1744
1700550949.309839,10.0.0.6:54860,9,7395,9,4
1700550949.337040,10.0.0.6:54864,0,7160,1678,1578
1700550949.338867,10.0.0.6:54862,0,6162,1878,1744
1700550949.339265,10.0.0.6:54860,9,7395,9,4
1700550949.365454,10.0.0.6:54864,0,7160,1678,1578
1700550949.366159,10.0.0.6:54862,0,6162,1878,1744
1700550949.366459,10.0.0.6:54860,9,7395,9,4
1700550949.406963,10.0.0.6:54864,0,7160,1693,1578
1700550949.410907,10.0.0.6:54862,0,6162,1895,1744
1700550949.411236,10.0.0.6:54860,9,7395,9,4
1700550949.449060,10.0.0.6:54864,0,7160,1693,1578
1700550949.450097,10.0.0.6:54862,0,6162,1895,1744
1700550949.451237,10.0.0.6:54860,9,7404,9,4
1700550949.488515,10.0.0.6:54864,0,7160,1693,1578
1700550949.490483,10.0.0.6:54862,0,6162,1895,1744
1700550949.490934,10.0.0.6:54860,9,7404,9,4
1700550949.530477,10.0.0.6:54864,0,7160,1695,1578
1700550949.531604,10.0.0.6:54862,0,6162,1909,1744
1700550949.531982,10.0.0.6:54860,9,7404,9,4
1700550949.571052,10.0.0.6:54864,0,7160,1719,1578
1700550949.572780,10.0.0.6:54862,0,6162,1909,1744
1700550949.573171,10.0.0.6:54860,11,7415,11,4
1700550949.608536,10.0.0.6:54864,0,7160,1719,1578
1700550949.609423,10.0.0.6:54862,0,6162,1926,1744
1700550949.609796,10.0.0.6:54860,11,7415,11,4
1700550949.638004,10.0.0.6:54864,0,7160,1719,1578
1700550949.639956,10.0.0.6:54862,0,6162,1926,1744
1700550949.640922,10.0.0.6:54860,11,7426,11,4
1700550949.672014,10.0.0.6:54864,0,7160,1719,1578
1700550949.674646,10.0.0.6:54862,0,6162,1926,1744
1700550949.674971,10.0.0.6:54860,11,7426,11,4
1700550949.705846,10.0.0.6:54864,0,7160,1737,1578
1700550949.707515,10.0.0.6:54862,0,6162,1944,1744
1700550949.707865,10.0.0.6:54860,11,7426,11,4
1700550949.737642,10.0.0.6:54864,0,7160,1737,1578
1700550949.739100,10.0.0.6:54862,0,6162,1944,1744
1700550949.739422,10.0.0.6:54860,12,7438,12,4
1700550949.769953,10.0.0.6:54864,0,7160,1737,1578
1700550949.772374,10.0.0.6:54862,0,6162,1944,1744
1700550949.772728,10.0.0.6:54860,12,7438,12,4
1700550949.811261,10.0.0.6:54864,0,7160,1755,1578
1700550949.812191,10.0.0.6:54862,0,6162,1959,1744
1700550949.812559,10.0.0.6:54860,12,7438,12,4
1700550949.842297,10.0.0.6:54864,0,7160,1755,1578
1700550949.843194,10.0.0.6:54862,0,6162,1959,1744
1700550949.843554,10.0.0.6:54860,12,7450,12,4
1700550949.872476,10.0.0.6:54864,0,7160,1755,1578
1700550949.874241,10.0.0.6:54862,0,6162,1959,1744
1700550949.874681,10.0.0.6:54860,12,7450,12,4
1700550949.905547,10.0.0.6:54864,0,7160,1769,1578
1700550949.907189,10.0.0.6:54862,0,6162,1974,1744
1700550949.907583,10.0.0.6:54860,12,7450,12,4
1700550949.943704,10.0.0.6:54864,0,7160,1769,1578
1700550949.944460,10.0.0.6:54862,0,6162,1974,1744
1700550949.944765,10.0.0.6:54860,13,7463,13,4
1700550949.972808,10.0.0.6:54864,0,7160,1769,1578
1700550949.975295,10.0.0.6:54862,0,6162,1974,1744
1700550949.975713,10.0.0.6:54860,13,7463,13,4
1700550950.008292,10.0.0.6:54864,0,7160,1784,1578
1700550950.009733,10.0.0.6:54862,0,6162,1988,1744
1700550950.010053,10.0.0.6:54860,13,7463,13,4
1700550950.042551,10.0.0.6:54864,0,7160,1784,1578
1700550950.043518,10.0.0.6:54862,0,6162,1988,1744
1700550950.043902,10.0.0.6:54860,13,7463,13,4
1700550950.072310,10.0.0.6:54864,0,7160,1784,1578
1700550950.075275,10.0.0.6:54862,0,6162,1988,1744
1700550950.076411,10.0.0.6:54860,13,7476,13,4
1700550950.104436,10.0.0.6:54864,0,7160,1784,1578
1700550950.106142,10.0.0.6:54862,0,6162,1988,1744
1700550950.106515,10.0.0.6:54860,13,7476,13,4
1700550950.142035,10.0.0.6:54864,0,7160,1799,1578
1700550950.143499,10.0.0.6:54862,0,6162,2004,1744
1700550950.143809,10.0.0.6:54860,13,7476,13,4
1700550950.169170,10.0.0.6:54864,0,7160,1799,1578
1700550950.171565,10.0.0.6:54862,0,6162,2004,1744
1700550950.172043,10.0.0.6:54860,14,7490,14,4
1700550950.204841,10.0.0.6:54864,0,7160,1799,1578
1700550950.207628,10.0.0.6:54862,0,6162,2004,1744
1700550950.208231,10.0.0.6:54860,14,7490,14,4
1700550950.249430,10.0.0.6:54864,0,7160,1812,1578
1700550950.250539,10.0.0.6:54862,0,6162,2018,1744
1700550950.250915,10.0.0.6:54860,14,7490,14,4
1700550950.284657,10.0.0.6:54864,0,7160,1812,1578
1700550950.285975,10.0.0.6:54862,0,6162,2018,1744
1700550950.286572,10.0.0.6:54860,15,7505,15,4
1700550950.314143,10.0.0.6:54864,0,7160,1812,1578
1700550950.315973,10.0.0.6:54862,0,6162,2018,1744
1700550950.316302,10.0.0.6:54860,15,7505,15,4
1700550950.348857,10.0.0.6:54864,0,7160,1812,1578
1700550950.350614,10.0.0.6:54862,0,6162,2032,1744
1700550950.351044,10.0.0.6:54860,15,7505,15,4
1700550950.383661,10.0.0.6:54864,0,7160,1812,1578
1700550950.386034,10.0.0.6:54862,0,6162,2032,1744
1700550950.386719,10.0.0.6:54860,16,7521,16,4
1700550950.418152,10.0.0.6:54864,0,7160,1812,1578
1700550950.421284,10.0.0.6:54862,0,6162,2033,1744
1700550950.421642,10.0.0.6:54860,16,7521,16,4
1700550950.449038,10.0.0.6:54864,0,7160,1826,1578
1700550950.449736,10.0.0.6:54862,0,6162,2045,1744
1700550950.450107,10.0.0.6:54860,16,7521,16,4
1700550950.493435,10.0.0.6:54864,0,7160,1826,1578
1700550950.494619,10.0.0.6:54862,0,6162,2045,1744
1700550950.495048,10.0.0.6:54860,16,7537,16,4
1700550950.531893,10.0.0.6:54864,0,7160,1826,1578
1700550950.536599,10.0.0.6:54862,0,6162,2046,1744
1700550950.537553,10.0.0.6:54860,16,7537,16,4
1700550950.567563,10.0.0.6:54864,0,7160,1838,1578
1700550950.569662,10.0.0.6:54862,0,6162,2058,1744
1700550950.570164,10.0.0.6:54860,17,7554,17,4
1700550950.609022,10.0.0.6:54864,0,7160,1838,1578
